lat,long,address,Region
32.173443,-81.09713034482758,"Alligator Alley, Jasper County, South Carolina, United States", Jasper County
32.16602989655172,-81.09713034482758,"Recess Plantation Trail, Jasper County, South Carolina, United States", Jasper County
32.15861679310345,-81.09713034482758,"Savannah National Wildlife Refuge, Recess Plantation Trail, Jasper County, South Carolina, United States", Jasper County
32.15120368965517,-81.09713034482758,"Plantation Island Trail, Jasper County, South Carolina, United States", Jasper County
32.1437905862069,-81.09713034482758,"Wildlife Drive, Jasper County, South Carolina, United States", Jasper County
32.13637748275862,-81.09713034482758,"Jasper County, South Carolina, United States",Jasper County
32.12896437931035,-81.09713034482758,"Jasper County, South Carolina, United States",Jasper County
32.12155127586207,-81.09713034482758,"Jasper County, South Carolina, United States",Jasper County
32.11413817241379,-81.09713034482758,"Jasper County, South Carolina, United States",Jasper County
32.10672506896552,-81.09713034482758,"Chatham County, Georgia, United States",Chatham County
32.09931196551724,-81.09713034482758,"Hutchinson Island Road, Chatham County, Georgia, 31412, United States", Georgia
32.091898862068966,-81.09713034482758,"Talmadge Memorial Bridge, River Street, Savannah, Chatham County, Georgia, 31412, United States", Georgia
32.08448575862069,-81.09713034482758,"River St. Streetcar Shed, East River Street, Savannah, Chatham County, Georgia, 31412, United States", Georgia
32.077072655172415,-81.09713034482758,"Savannah Civic Center, 301, West Oglethorpe Avenue, Savannah Historic District, Savannah, Chatham County, Georgia, 31401, United States", Georgia
32.069659551724136,-81.09713034482758,"103, West Huntingdon Street, Savannah Historic District, Savannah, Chatham County, Georgia, 31401, United States", Georgia
32.06224644827586,-81.09713034482758,"Bull Street Baptist Church, East Anderson Street, Savannah, Chatham County, Georgia, 31401, United States", Georgia
32.054833344827586,-81.09713034482758,"2200, Lincoln Street, Ardsley Park-Chatham Crescent Historic District, Savannah, Chatham County, Georgia, 31401, United States", Georgia
32.04742024137931,-81.09713034482758,"Ardsley Park-Chatham Crescent Historic District, Savannah, Chatham County, Georgia, 31401, United States", Georgia
32.040007137931035,-81.09713034482758,"4032, Reynolds Street, Ridgewood, Savannah, Chatham County, Georgia, 31405, United States", Georgia
32.03259403448276,-81.09713034482758,"542, East 64th Street, Lamara Heights, Savannah, Chatham County, Georgia, 31405, United States", Georgia
32.025180931034484,-81.09713034482758,"776, East de Renne Avenue, Fairway Oaks, Kensington Park, Savannah, Chatham County, Georgia, 31405, United States", Georgia
32.017767827586205,-81.09713034482758,"5912, Waters Avenue, Fairway Oaks, Highland Park, Savannah, Chatham County, Georgia, 31406, United States", Georgia
32.010354724137926,-81.09713034482758,"Savannah neurology specialists, Cornell Avenue, Highland Park, Savannah, Chatham County, Georgia, 31406, United States", Georgia
32.002941620689654,-81.09713034482758,"Kicklighter School, Seawright Avenue, Highland Park, Savannah, Chatham County, Georgia, 31406-4805, United States", Georgia
31.99552851724138,-81.09713034482758,"1450, North Camden Circle, Mayfair, Savannah, Chatham County, Georgia, 31406, United States", Georgia
31.988115413793103,-81.09713034482758,"1622, Hill Avenue, Mayfair, Chatham County, Georgia, 31406, United States", Georgia
31.980702310344824,-81.09713034482758,"Drake Drive, Kings Wood, Chatham County, Georgia, 31406, United States", Georgia
31.97328920689655,-81.09713034482758,"Harry Truman Parkway, Cedar Hammock, Kings Wood, Chatham County, Georgia, 31406, United States", Georgia
31.965876103448277,-81.09713034482758,"Tara Manor Drive, Bethesda, Chatham County, Georgia, 31406, United States", Georgia
31.958463,-81.09713034482758,"Ferguson Avenue, Cedar Hammock, Bethesda, Chatham County, Georgia, 31406, United States", Georgia
32.173443,-81.09025717241379,"Alligator Alley, Jasper County, South Carolina, United States", Jasper County
32.16602989655172,-81.09025717241379,"Wildlife Drive, Jasper County, South Carolina, United States", Jasper County
32.15861679310345,-81.09025717241379,"Wildlife Drive, Jasper County, South Carolina, United States", Jasper County
32.15120368965517,-81.09025717241379,"Wildlife Drive, Jasper County, South Carolina, United States", Jasper County
32.1437905862069,-81.09025717241379,"Wildlife Drive, Jasper County, South Carolina, United States", Jasper County
32.13637748275862,-81.09025717241379,"Jasper County, South Carolina, United States",Jasper County
32.12896437931035,-81.09025717241379,"Jasper County, South Carolina, United States",Jasper County
32.12155127586207,-81.09025717241379,"Jasper County, South Carolina, 31421, United States", South Carolina
32.11413817241379,-81.09025717241379,"Jasper County, South Carolina, United States",Jasper County
32.10672506896552,-81.09025717241379,"Eugene Talmadge Memorial Bridge, Jasper County, South Carolina, 31421, United States", South Carolina
32.09931196551724,-81.09025717241379,"Eugene Talmadge Memorial Bridge, Jasper County, South Carolina, 31421, United States", South Carolina
32.091898862068966,-81.09025717241379,"Savannah Harbor Parkway, Savannah, Chatham County, Georgia, 31421, United States", Georgia
32.08448575862069,-81.09025717241379,"Chatham County, Georgia, 31412, United States", Georgia
